year,annotation,consumption,consumption residential,consumption non-residential
2003,,2800114.0,912945.0,1887169.0
2004,,2823599.0,957526.0,1866073.0
2005,,2733668.0,909193.0,1824475.0
2006,,2858006.0,926125.0,1931881.0
2007,,2748068.0,900353.0,1847715.0
2008,,2930604.0,922587.0,2008017.0
2009,,2985310.0,881116.0,2104194.0
2010,,3012867.0,917949.0,2094918.0
2011,,3083325.0,964989.0,2118336.0
2012,,3178160.0,1045874.0,2132286.0
2013,,3071875.0,1026911.0,2044964.0
2014,start of forecast,3042004.0,943476.0,2098529.0
2015,,3042623.0,944094.0,2098529.0
2016,,3043253.0,944724.0,2098529.0
2017,,3043897.0,945368.0,2098529.0
2018,,3044554.0,946025.0,2098529.0
2019,,3045225.0,946696.0,2098529.0
2020,,3045907.0,947378.0,2098529.0
2021,,3046601.0,948073.0,2098529.0
2022,,3047311.0,948782.0,2098529.0
2023,,3048038.0,949510.0,2098529.0
2024,,3048781.0,950253.0,2098529.0
2025,,3049535.0,951006.0,2098529.0
2026,,3050294.0,951765.0,2098529.0
2027,,3051059.0,952531.0,2098529.0
2028,,3051834.0,953306.0,2098529.0
2029,,3052632.0,954103.0,2098529.0
2030,,3053441.0,954913.0,2098529.0
2031,,3054261.0,955732.0,2098529.0
2032,,3055087.0,956559.0,2098529.0
2033,,3055926.0,957397.0,2098529.0
2034,,3056782.0,958253.0,2098529.0
2035,,3057657.0,959128.0,2098529.0
2036,,3058555.0,960026.0,2098529.0
2037,,3059476.0,960948.0,2098529.0
2038,,3060416.0,961887.0,2098529.0
2039,,3061371.0,962842.0,2098529.0
2040,,3062344.0,963815.0,2098529.0
