year,Base case cost,Modeled residential ashp
2017,125272.262023,796213.567943
2018,138182.975932,785152.220473
2019,154351.013283,774368.209316
2020,165882.768428,765911.708759
2021,178477.122844,760682.329855
2022,188175.745439,753977.042108
2023,197057.504735,747867.35339
2024,205727.180262,742213.691448
2025,214885.877941,736972.981019
2026,226937.567873,734542.336899
2027,236421.367131,730191.342227
2028,245640.905822,726217.08853
2029,258262.526917,725173.792758
2030,267330.185835,721942.077976
2031,277840.82961,719301.318095
