year,Base case cost,Modeled non-residential ashp
2017,148151.618914,158471.947609
2018,157852.025121,167294.581428
2019,171155.439348,179394.193523
2020,177252.837536,184939.849066
2021,181410.154482,188720.977846
2022,184458.853575,191493.805617
2023,186676.08928,193510.407633
2024,188339.016058,195022.859145
2025,190279.0973,196787.385909
2026,192773.487467,199056.063177
2027,194990.723172,201072.665192
2028,196653.64995,202585.116704
2029,199148.040118,204853.793972
2030,200533.812433,206114.170232
2031,203028.202601,208382.8475
