year,Base case cost,Modeled residential ashp
2017,389305.545344,533465.520875
2018,416194.833631,555966.100266
2019,452320.001917,587087.78129
2020,471126.850204,602299.739437
2021,485678.878491,613651.705358
2022,497682.286777,622713.548909
2023,507067.444912,629414.326983
2024,511657.89552,631441.314339
2025,521175.483959,638380.118549
2026,536704.220228,651246.033983
2027,546449.728667,658513.462212
2028,555325.686953,665027.421971
2029,566191.505392,673443.706204
2030,574266.613831,679318.096894
2031,590563.7901,693189.835903
