year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,653038.0,350946.0,302092.0
2004,,670525.0,349457.0,321068.0
2005,,695846.0,363516.0,332330.0
2006,,747277.0,358644.0,388633.0
2007,,736324.0,342186.0,394138.0
2008,,734123.0,323220.0,410903.0
2009,,734007.0,307747.0,426260.0
2010,,743217.0,329895.0,413322.0
2011,,773342.0,347795.0,425547.0
2012,,794455.0,349561.0,444894.0
2013,,795112.0,360944.0,434168.0
2014,start of forecast,793898.0,359028.0,434870.0
2015,,797001.0,362131.0,434870.0
2016,,799279.0,364409.0,434870.0
2017,,802467.0,367597.0,434870.0
2018,,804914.0,370045.0,434870.0
2019,,807818.0,372948.0,434870.0
2020,,810725.0,375855.0,434870.0
2021,,813832.0,378963.0,434870.0
2022,,816531.0,381662.0,434870.0
2023,,819163.0,384293.0,434870.0
2024,,821605.0,386735.0,434870.0
2025,,824425.0,389556.0,434870.0
2026,,829114.0,394245.0,434870.0
2027,,832337.0,397468.0,434870.0
2028,,835592.0,400723.0,434870.0
2029,,838866.0,403997.0,434870.0
2030,,842184.0,407315.0,434870.0
2031,,846929.0,412059.0,434870.0
2032,,850319.0,415449.0,434870.0
2033,,853757.0,418887.0,434870.0
2034,,857554.0,422684.0,434870.0
2035,,861552.0,426682.0,434870.0
2036,,864347.0,429477.0,434870.0
2037,,867929.0,433060.0,434870.0
2038,,871568.0,436698.0,434870.0
2039,,875313.0,440443.0,434870.0
2040,,879849.0,444980.0,434870.0
