year,Base case cost,Modeled non-residential ashp
2017,389305.545344,445277.535006
2018,416194.833631,470588.881236
2019,452320.001917,504921.511149
2020,471126.850204,522430.528603
2021,485678.878491,535824.019964
2022,497682.286777,546760.371949
2023,507067.444912,555169.473965
2024,511657.89552,558827.078143
2025,521175.483959,567407.250355
2026,536704.220228,581969.892495
2027,546449.728667,590814.834573
2028,555325.686953,598831.666907
2029,566191.505392,608808.401102
2030,574266.613831,616082.363362
2031,590563.7901,631500.309495
