year,Base case cost,Modeled residential ashp
2017,553776.521171,762829.771392
2018,605025.11236,817379.012733
2019,659289.327123,876099.105201
2020,684411.648773,903284.333195
2021,715222.044526,935497.505263
2022,728541.287271,949889.459308
2023,751922.132413,974012.950733
2024,759231.68223,981900.114327
2025,768629.674853,992040.753234
2026,793742.990786,1017979.2317
2027,803317.961822,1028296.84903
2028,825750.891718,1051307.3927
2029,836586.391108,1062968.05463
2030,858388.049234,1085264.81027
2031,869420.191306,1097122.11488
