year,annotation,consumption,consumption residential,consumption non-residential
2003,,1055350.0,500533.0,554817.0
2004,,1095702.0,532252.0,563450.0
2005,,1052078.0,493593.0,558485.0
2006,,1021114.0,496232.0,524882.0
2007,,975555.0,489366.0,486189.0
2008,,978029.0,456533.0,521496.0
2009,,984812.0,465304.0,519508.0
2010,,1022882.0,489480.0,533402.0
2011,,1115266.0,516276.0,598990.0
2012,,1011514.0,475088.0,536426.0
2013,,983765.0,463280.0,520485.0
2014,,935028.0,430885.0,504143.0
2015,,921150.0,420682.0,500468.0
2016,start of forecast,976178.0,467813.0,508365.0
2017,,976285.0,467919.0,508365.0
2018,,976470.0,468105.0,508365.0
2019,,976853.0,468488.0,508365.0
2020,,977126.0,468761.0,508365.0
2021,,977392.0,469027.0,508365.0
2022,,977492.0,469126.0,508365.0
2023,,977538.0,469173.0,508365.0
2024,,977637.0,469272.0,508365.0
2025,,977786.0,469421.0,508365.0
2026,,978193.0,469828.0,508365.0
2027,,978566.0,470201.0,508365.0
2028,,979008.0,470642.0,508365.0
2029,,979496.0,471131.0,508365.0
2030,,979923.0,471558.0,508365.0
2031,,980287.0,471922.0,508365.0
2032,,980660.0,472295.0,508365.0
2033,,981057.0,472692.0,508365.0
2034,,981389.0,473024.0,508365.0
2035,,981711.0,473346.0,508365.0
2036,,981930.0,473565.0,508365.0
2037,,982114.0,473749.0,508365.0
2038,,982301.0,473936.0,508365.0
2039,,982477.0,474112.0,508365.0
2040,,982548.0,474183.0,508365.0
