year,Base case cost,Modeled non-residential ashp
2017,113645.309665,186774.663754
2018,121821.544647,196022.105088
2019,132932.838341,208589.140746
2020,137964.367561,214279.873875
2021,141528.367425,218310.809841
2022,144253.779085,221393.290285
2023,132407.927901,209794.640567
2024,133737.555108,211316.53558
2025,135257.129058,213055.844167
2026,137346.54324,215447.393473
2027,138866.11719,217186.70206
2028,140385.691141,218926.010647
2029,142095.211835,220882.732807
2030,143234.892298,222187.214246
2031,145324.30648,224578.763553
