year,Base case cost,Modeled residential ashp
2017,41679.6384641,244939.949033
2018,46492.6768926,237458.051221
2019,52630.5464953,228345.296058
2020,55038.2457052,221242.24111
2021,57303.6447587,215385.022243
2022,58165.7345842,209254.245655
2023,58513.3133856,203480.384807
2024,57893.1941222,197096.155216
2025,58170.1783113,191452.318763
2026,58716.8068212,185663.262818
2027,58931.5016465,180148.462511
2028,58971.9243809,174807.53326
2029,57553.9502638,167586.695687
2030,56508.3251422,161593.734819
2031,55943.8519228,155144.57704
