year,Base case cost,Modeled non-residential ashp
2017,9446.28498033,34297.7300183
2018,10537.113363,34767.2721195
2019,12079.3190075,35576.9278916
2020,12793.999672,35785.0058012
2021,13320.6064775,35862.0811056
2022,13696.7541956,35835.6705177
2023,13960.0575983,35733.2948531
2024,14185.7462292,35610.1703041
2025,14449.049632,35521.5170165
2026,14787.5825783,35494.8675193
2027,15050.885981,35419.3009316
2028,15276.5746119,35322.3571233
2029,15577.4927865,35286.9624045
2030,15765.5666455,35174.5151109
2031,16104.0995919,35178.7140892
