year,Base case cost,Modeled residential ashp
2017,102019.662875,758855.10375
2018,109362.759952,734666.454935
2019,120148.681969,706801.228069
2020,124973.344927,687936.645436
2021,127241.605009,671348.794639
2022,129795.725732,657113.634518
2023,131392.051184,644902.498587
2024,133657.738251,634496.781113
2025,134265.436996,621723.492429
2026,136500.292628,608942.547902
2027,138096.61808,597564.603844
2028,138335.090491,585945.335707
2029,139183.543801,573287.104215
2030,139379.192288,562003.797661
2031,140175.305247,549663.133329
