year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,1177055.0,344139.0,832916.0
2004,,1210520.0,353168.0,857352.0
2005,,1211231.0,325916.0,885315.0
2006,,1282787.0,312508.0,970279.0
2007,,1182641.0,308679.0,873962.0
2008,,1076616.0,288160.0,788456.0
2009,,1085926.0,288937.0,796989.0
2010,,1097912.0,299726.0,798186.0
2011,,1068596.0,297615.0,770981.0
2012,,1077206.0,332211.0,744995.0
2013,,1029853.0,314072.0,715781.0
2014,start of forecast,1048591.0,304672.0,743919.0
2015,,1048459.0,304540.0,743919.0
2016,,1048677.0,304758.0,743919.0
2017,,1048981.0,305062.0,743919.0
2018,,1049255.0,305336.0,743919.0
2019,,1049518.0,305599.0,743919.0
2020,,1049779.0,305860.0,743919.0
2021,,1049990.0,306071.0,743919.0
2022,,1050003.0,306084.0,743919.0
2023,,1049828.0,305909.0,743919.0
2024,,1049555.0,305636.0,743919.0
2025,,1049481.0,305562.0,743919.0
2026,,1049591.0,305672.0,743919.0
2027,,1049721.0,305802.0,743919.0
2028,,1049913.0,305994.0,743919.0
2029,,1049944.0,306025.0,743919.0
2030,,1049866.0,305947.0,743919.0
2031,,1049738.0,305819.0,743919.0
2032,,1049673.0,305754.0,743919.0
2033,,1049621.0,305702.0,743919.0
2034,,1049603.0,305684.0,743919.0
2035,,1049397.0,305478.0,743919.0
2036,,1049082.0,305163.0,743919.0
2037,,1048763.0,304844.0,743919.0
2038,,1048406.0,304487.0,743919.0
2039,,1048041.0,304122.0,743919.0
2040,,1047569.0,303650.0,743919.0
