year,Base case cost,Modeled non-residential ashp
2017,162458.803501,187926.599555
2018,175687.545774,200422.430982
2019,193974.336564,217696.080308
2020,202923.191631,226149.142745
2021,208759.401457,231662.009551
2022,213039.288663,235704.778542
2023,216151.933904,238644.974172
2024,218875.49849,241217.645348
2025,221988.14373,244157.840978
2026,225489.869626,247465.561062
2027,228602.514867,250405.756692
2028,231326.079453,252978.427868
2029,234827.805348,256286.147952
2030,236773.208624,258123.770221
2031,240664.015175,261799.014758
