year,Base case cost,Modeled residential ashp
2017,63483.6620696,375389.241176
2018,69079.090685,370035.643447
2019,75143.5205331,363917.444724
2020,79711.3719008,359386.579867
2021,82477.8635026,354128.461402
2022,85925.5098515,350159.150923
2023,88048.6959288,345315.31597
2024,90991.6891618,341737.91207
2025,94128.8420466,338335.077506
2026,96509.0959847,333998.26901
2027,99731.3599759,330940.619274
2028,101688.255722,326897.411222
2029,105152.785643,324175.726026
2030,107159.637908,320424.686974
2031,110881.235689,318042.278166
