year,Base case cost,Modeled non-residential ashp
2017,16990.2281954,14608.0390431
2018,16384.8961926,13230.6542587
2019,18763.6413201,14503.9601763
2020,19896.3770951,15110.2963275
2021,17504.1935659,12349.6330618
2022,17983.3696086,12565.6092926
2023,18334.7653732,12723.9918618
2024,18622.2709988,12853.5776003
2025,15521.1798677,9559.4732738
2026,15860.8995059,9671.08640831
2027,16148.3545843,9765.52829135
2028,12759.5556389,6201.26280466
2029,13003.3895213,6234.53683759
2030,13165.9454429,6256.7195262
2031,13430.0988156,6292.7663952
