year,annotation,consumption,consumption residential,consumption non-residential
2003,,166776.0,78466.0,88310.0
2004,,563761.0,446158.0,117603.0
2005,,240817.0,85782.0,155035.0
2006,,304451.0,85466.0,218985.0
2007,,227961.0,81188.0,146773.0
2008,,256096.0,91710.0,164386.0
2009,,240046.0,98086.0,141960.0
2010,,282536.0,111334.0,171202.0
2011,,296576.0,109337.0,187239.0
2012,,275060.0,116198.0,158862.0
2013,,271043.0,92712.0,178331.0
2014,start of forecast,286930.0,112120.0,174811.0
2015,,285567.0,110757.0,174811.0
2016,,283889.0,109078.0,174811.0
2017,,282206.0,107395.0,174811.0
2018,,280337.0,105527.0,174811.0
2019,,278720.0,103910.0,174811.0
2020,,277128.0,102317.0,174811.0
2021,,275561.0,100750.0,174811.0
2022,,274255.0,99444.0,174811.0
2023,,273158.0,98348.0,174811.0
2024,,272089.0,97279.0,174811.0
2025,,270946.0,96135.0,174811.0
2026,,269489.0,94679.0,174811.0
2027,,268179.0,93369.0,174811.0
2028,,266897.0,92086.0,174811.0
2029,,265737.0,90927.0,174811.0
2030,,264687.0,89876.0,174811.0
2031,,263706.0,88896.0,174811.0
2032,,262816.0,88005.0,174811.0
2033,,261876.0,87066.0,174811.0
2034,,261117.0,86307.0,174811.0
2035,,260346.0,85536.0,174811.0
2036,,259660.0,84849.0,174811.0
2037,,258854.0,84044.0,174811.0
2038,,258099.0,83288.0,174811.0
2039,,257455.0,82645.0,174811.0
2040,,257009.0,82199.0,174811.0
