year,Base case cost,Modeled non-residential ashp
2017,114594.608422,198756.393442
2018,121566.790816,206647.584513
2019,137252.520382,223558.65898
2020,141640.083058,228497.626861
2021,144808.878325,232064.659221
2022,147002.659663,234534.143161
2023,148465.180555,236180.465789
2024,156652.151851,244520.605197
2025,158437.85804,246520.746744
2026,160223.564229,248520.888292
2027,161754.169535,250235.295332
2028,170548.011183,259212.938715
2029,172413.149188,261292.512078
2030,173478.942333,262480.839714
2031,175344.080338,264560.413076
