year,Base case cost,Modeled non-residential ashp
2017,236769.962163,337387.092802
2018,251040.400554,350263.457017
2019,276402.019762,374185.341879
2020,289076.048177,385575.325799
2021,297081.477385,392370.943686
2022,303747.175801,397866.759564
2023,308414.775009,401410.518699
2024,311752.025009,403662.631578
2025,316419.434216,407256.079718
2026,321758.954216,411538.970975
2027,326431.034216,415184.658226
2028,329768.234216,417531.88452
2029,335127.837385,421903.725765
2030,338480.449762,424310.665889
2031,343830.831346,428716.548692
