year,annotation,consumption,consumption residential,consumption non-residential
2003,,581634.0,248583.0,333051.0
2004,,552165.0,246374.0,305791.0
2005,,561472.0,248156.0,313316.0
2006,,509411.0,208986.0,300425.0
2007,,472403.0,223768.0,248635.0
2008,,531752.0,204657.0,327095.0
2009,,529121.0,205527.0,323594.0
2010,,576445.0,227534.0,348911.0
2011,,660612.0,246745.0,413867.0
2012,,674774.0,259921.0,414853.0
2013,,616089.0,276374.0,339715.0
2014,start of forecast,624351.0,234873.0,389478.0
2015,,624369.0,234891.0,389478.0
2016,,624425.0,234947.0,389478.0
2017,,624485.0,235007.0,389478.0
2018,,624543.0,235065.0,389478.0
2019,,624596.0,235118.0,389478.0
2020,,624649.0,235171.0,389478.0
2021,,624695.0,235217.0,389478.0
2022,,624734.0,235255.0,389478.0
2023,,624735.0,235256.0,389478.0
2024,,624739.0,235260.0,389478.0
2025,,624759.0,235281.0,389478.0
2026,,624804.0,235326.0,389478.0
2027,,624877.0,235398.0,389478.0
2028,,624939.0,235461.0,389478.0
2029,,624975.0,235496.0,389478.0
2030,,625033.0,235555.0,389478.0
2031,,625073.0,235595.0,389478.0
2032,,625129.0,235650.0,389478.0
2033,,625172.0,235694.0,389478.0
2034,,625214.0,235735.0,389478.0
2035,,625279.0,235801.0,389478.0
2036,,625319.0,235841.0,389478.0
2037,,625355.0,235877.0,389478.0
2038,,625389.0,235911.0,389478.0
2039,,625424.0,235945.0,389478.0
2040,,625473.0,235995.0,389478.0
