year,annotation,consumption,consumption residential,consumption non-residential
2003,,776672.0,309432.0,467240.0
2004,,831966.0,362253.0,469713.0
2005,,850203.0,390908.0,459295.0
2006,,857182.0,366937.0,490245.0
2007,,894195.0,387961.0,506234.0
2008,,963302.0,416699.0,546603.0
2009,,1061219.0,472222.0,588997.0
2010,,1095059.0,497804.0,597255.0
2011,,1145642.0,504134.0,641508.0
2012,,1157791.0,525615.0,632176.0
2013,,1092614.0,498397.0,594217.0
2014,,1046859.0,471836.0,575023.0
2015,,1071590.0,472178.0,599412.0
2016,start of forecast,1121949.0,532399.0,589551.0
2017,,1132726.0,543175.0,589551.0
2018,,1143505.0,553955.0,589551.0
2019,,1154587.0,565037.0,589551.0
2020,,1165787.0,576236.0,589551.0
2021,,1176950.0,587399.0,589551.0
2022,,1188238.0,598687.0,589551.0
2023,,1199621.0,610071.0,589551.0
2024,,1211268.0,621718.0,589551.0
2025,,1223020.0,633469.0,589551.0
2026,,1234927.0,645376.0,589551.0
2027,,1246726.0,657175.0,589551.0
2028,,1258465.0,668914.0,589551.0
2029,,1271622.0,682071.0,589551.0
2030,,1284429.0,694879.0,589551.0
2031,,1296769.0,707218.0,589551.0
2032,,1307824.0,718274.0,589551.0
2033,,1318380.0,728830.0,589551.0
2034,,1328827.0,739277.0,589551.0
2035,,1339453.0,749902.0,589551.0
2036,,1350450.0,760899.0,589551.0
2037,,1361782.0,772231.0,589551.0
2038,,1372783.0,783232.0,589551.0
2039,,1382991.0,793440.0,589551.0
2040,,1392554.0,803004.0,589551.0
