year,Base case cost,Modeled non-residential ashp
2017,4002.67438573,14152.2664246
2018,4470.25160545,14126.2333744
2019,5093.68789842,14146.3034167
2020,5405.4060449,14084.8791302
2021,5613.21814255,13998.5506242
2022,5786.39489059,13906.1282902
2023,5890.30093942,13798.0881686
2024,5976.88931344,13688.5216537
2025,6098.11303707,13591.5219606
2026,6236.65443551,13502.2932287
2027,6340.56048434,13406.5958875
2028,6444.46653316,13313.8055769
2029,6565.6902568,13228.5768852
2030,6634.96095601,13131.9524331
2031,6773.50235445,13056.9262031
