year,Base case cost,Modeled non-residential ashp
2017,325219.544974,400144.551985
2018,349068.985013,423600.570483
2019,386224.770635,460214.07236
2020,405664.766234,479409.508622
2021,412297.022856,485861.003997
2022,424776.727599,498213.112565
2023,430048.992804,503400.313652
2024,434662.224858,507939.114604
2025,439934.490062,513126.315691
2026,446524.821568,519610.31705
2027,456751.416495,529751.84786
2028,461415.236464,534341.236727
2029,467411.576424,540241.879556
2030,471409.136397,544175.641442
2031,478071.736353,550731.911251
