year,annotation,consumption,consumption residential,consumption non-residential
2003,,1177055.0,344139.0,832916.0
2004,,1210520.0,353168.0,857352.0
2005,,1211231.0,325916.0,885315.0
2006,,1282787.0,312508.0,970279.0
2007,,1182641.0,308679.0,873962.0
2008,,1076616.0,288160.0,788456.0
2009,,1085926.0,288937.0,796989.0
2010,,1097912.0,299726.0,798186.0
2011,,1068596.0,297615.0,770981.0
2012,,1077206.0,332211.0,744995.0
2013,,1029853.0,314072.0,715781.0
2014,,1022666.0,300629.0,722037.0
2015,,1185299.0,318510.0,866789.0
2016,start of forecast,1073940.0,305738.0,768202.0
2017,,1074236.0,306034.0,768202.0
2018,,1074504.0,306302.0,768202.0
2019,,1074760.0,306558.0,768202.0
2020,,1075015.0,306812.0,768202.0
2021,,1075220.0,307018.0,768202.0
2022,,1075233.0,307031.0,768202.0
2023,,1075062.0,306860.0,768202.0
2024,,1074796.0,306594.0,768202.0
2025,,1074724.0,306522.0,768202.0
2026,,1074831.0,306629.0,768202.0
2027,,1074958.0,306755.0,768202.0
2028,,1075145.0,306943.0,768202.0
2029,,1075176.0,306973.0,768202.0
2030,,1075099.0,306897.0,768202.0
2031,,1074974.0,306772.0,768202.0
2032,,1074911.0,306709.0,768202.0
2033,,1074861.0,306658.0,768202.0
2034,,1074843.0,306641.0,768202.0
2035,,1074642.0,306440.0,768202.0
2036,,1074335.0,306133.0,768202.0
2037,,1074024.0,305822.0,768202.0
2038,,1073676.0,305474.0,768202.0
2039,,1073320.0,305117.0,768202.0
2040,,1072860.0,304657.0,768202.0
