year,Base case cost,Modeled residential ashp
2017,108805.356269,190810.011325
2018,123422.553234,194290.246388
2019,141187.660414,197595.438314
2020,149715.362465,197948.392668
2021,155629.554773,197492.546599
2022,160135.606054,196645.467704
2023,163267.311695,195384.312524
2024,165903.351695,194014.499016
2025,166081.473704,190008.481882
2026,169792.07114,189061.812126
2027,172937.771653,187973.401061
2028,175507.498833,186770.453064
2029,176023.06956,182862.062114
2030,174966.238533,178460.067326
2031,175600.825157,174524.025308
