year,Base case cost,Modeled non-residential ashp
2017,525221.957127,551444.560766
2018,564103.988489,588833.623101
2019,623083.575012,645753.942002
2020,657894.08651,679637.783069
2021,680446.060275,701520.494857
2022,699679.487368,720239.105044
2023,722781.062629,742980.308472
2024,736341.684787,756283.522177
2025,752557.04623,772138.511785
2026,770224.97774,789394.589771
2027,794440.836789,813250.076986
2028,816352.517744,834904.349488
2029,834771.651808,852911.630027
2030,849333.87737,867216.447137
2031,876079.030146,893549.746388
