year,Base case cost,Modeled residential energy efficiency
2017,403832.679546,372591.423932
2018,428523.722827,393956.062988
2019,461856.631256,423004.618928
2020,477288.533307,436175.953068
2021,497896.169701,455090.166485
2022,506081.41169,461871.442309
2023,511748.117682,466423.356338
2024,516785.189674,470426.485535
2025,521822.261667,474440.844703
2026,528748.235657,480147.023593
2027,545245.64384,495574.045767
2028,549739.587253,499146.761261
2029,556159.506415,504447.617054
2030,560011.457912,507467.878128
2031,578324.240361,524611.962189
2032,585522.088527,530650.624121
2033,592065.586859,536113.575115
2034,599917.784858,542755.59791
2035,604498.233691,546481.478827
2036,623577.206999,564437.136747
