year,Base case cost,Modeled residential ashp
2017,480292.9647,884150.792171
2018,540216.74174,895974.956197
2019,613392.367851,909213.062894
2020,650923.865205,911303.204732
2021,675948.785205,909225.278522
2022,694323.623377,903445.837366
2023,704260.978903,894863.355677
2024,706951.791359,880625.061509
2025,716061.07638,870352.396812
2026,726991.915371,860788.785812
2027,736379.970897,852602.256255
2028,745686.189069,844556.520158
2029,742837.749426,823227.593464
2030,736468.442934,802627.953865
2031,740249.209592,787001.94621
