year,Base case cost,Modeled non-residential ashp
2017,724330.096821,889575.081241
2018,767227.431902,929550.749569
2019,824973.844511,983364.149242
2020,853022.102063,1009502.08623
2021,872820.8721,1027952.39468
2022,886020.052125,1040252.60032
2023,895919.437144,1049477.75455
2024,904168.924659,1057165.38308
2025,914068.309678,1066390.53731
2026,925617.5922,1077153.21724
2027,935516.977218,1086378.37147
2028,943766.464734,1094066.0
2029,955315.747255,1104828.67993
2030,961915.337268,1110978.78275
2031,975114.517292,1123278.98839
