year,population
2003,26.0
2004,22.0
2005,27.0
2006,32.0
2007,31.0
2008,31.0
2009,30.0
2010,29.0
2011,30.0
2012,30.0
2013,29.0
2014,29.0
2015,29.0
2016,29.0
2017,28.0
2018,28.0
2019,28.0
2020,27.0
2021,27.0
2022,26.0
2023,26.0
2024,25.0
2025,25.0
2026,24.0
2027,24.0
2028,24.0
2029,23.0
2030,22.0
2031,22.0
2032,21.0
2033,21.0
2034,21.0
2035,20.0
2036,20.0
2037,19.0
2038,19.0
2039,18.0
2040,18.0
