year,Base case cost,Modeled non-residential ashp
2017,158491.447358,207985.609109
2018,170627.638245,219847.890636
2019,187618.305487,236455.084774
2020,195593.516642,244250.298349
2021,201141.489619,249673.055619
2022,205302.469351,253740.123571
2023,208423.204151,256790.424535
2024,210503.694017,258823.958511
2025,213624.428817,261874.259476
2026,216745.163616,264924.56044
2027,219865.898416,267974.861404
2028,222293.136593,270347.317709
2029,225413.871393,273397.618674
2030,227494.361259,275431.15265
2031,230961.84437,278820.375943
