year,Base case cost,Modeled non-residential ashp
2017,438677.112141,554160.930963
2018,466973.696244,582720.22251
2019,505376.20324,621479.261038
2020,531628.555508,647900.496662
2021,544968.544765,661362.457232
2022,554203.921943,670682.276089
2023,560360.840062,676895.48866
2024,556916.409999,673497.970641
2025,562979.963736,679617.81883
2026,571064.702051,687777.616415
2027,586014.665557,702783.874373
2028,591145.430655,707961.551515
2029,598328.501794,715210.299515
2030,603459.266893,720387.976657
2031,610642.338031,727636.724657
