year,Base case cost,Modeled non-residential ashp
2017,777811.797038,852670.387607
2018,828606.092926,900029.635056
2019,898448.249772,965148.600299
2020,930194.684701,994748.129955
2021,954004.510899,1016947.7772
2022,969877.728364,1031747.54203
2023,982576.302336,1043587.35389
2024,992100.232814,1052467.21278
2025,1003211.48504,1062827.04816
2026,1017497.38076,1076146.83651
2027,1028608.63298,1086506.67189
2028,1038132.56346,1095386.53079
2029,1052418.45918,1108706.31913
2030,1060355.06791,1116106.20154
2031,1074640.96363,1129425.98989
