year,Base case cost,Modeled residential ashp
2017,566254.814285,616507.599778
2018,608973.313191,653647.406425
2019,673212.027263,711332.594717
2020,700774.77117,734448.99876
2021,725891.434429,755722.764288
2022,740199.044195,766573.064566
2023,750141.448601,773396.543185
2024,764446.421408,784757.285288
2025,774339.467814,791654.720079
2026,786202.038173,800452.320955
2027,796351.477626,807699.167836
2028,811065.876292,819688.726354
2029,822359.724199,828117.984356
2030,829305.849058,832524.628869
2031,841517.694011,841913.364346
