year,Base case cost,Modeled non-residential ashp
2017,54831.6800266,206194.326039
2018,58570.0959814,200253.071748
2019,63762.3403631,192641.540157
2020,66254.6176663,188235.073151
2021,67916.1358685,184838.550145
2022,69162.2745201,181963.538295
2023,70096.8785088,179487.338461
2024,70823.7927222,177287.269913
2025,71654.5518233,174996.860594
2026,72693.0006996,172493.465896
2027,73627.6046883,170142.07791
2028,74354.5189017,168063.895941
2029,75289.1228904,165770.611696
2030,75912.1922162,163871.076529
2031,76950.6410926,161511.299431
