year,annotation,consumption,consumption residential,consumption non-residential
2003,,2298019.0,1081028.0,1216991.0
2004,,2574069.0,1076264.0,1497805.0
2005,,2570468.0,1106955.0,1463513.0
2006,,2461589.0,1198254.0,1263335.0
2007,,2459214.0,1182730.0,1276484.0
2008,,2510396.0,1215662.0,1294734.0
2009,,2541126.0,1277318.0,1263808.0
2010,,2829930.0,1301642.0,1528288.0
2011,,2936019.0,1298182.0,1637837.0
2012,,2921639.0,1312076.0,1609563.0
2013,,2910516.0,1320624.0,1589892.0
2014,start of forecast,2884252.0,1271821.0,1612431.0
2015,,2890172.0,1277742.0,1612431.0
2016,,2895963.0,1283533.0,1612431.0
2017,,2911752.0,1299322.0,1612431.0
2018,,2914539.0,1302109.0,1612431.0
2019,,2928070.0,1315639.0,1612431.0
2020,,2934551.0,1322120.0,1612431.0
2021,,2940829.0,1328398.0,1612431.0
2022,,2947664.0,1335234.0,1612431.0
2023,,2954382.0,1341951.0,1612431.0
2024,,2960849.0,1348418.0,1612431.0
2025,,2966101.0,1353670.0,1612431.0
2026,,2959405.0,1346974.0,1612431.0
2027,,2962006.0,1349576.0,1612431.0
2028,,2963252.0,1350822.0,1612431.0
2029,,2968512.0,1356082.0,1612431.0
2030,,2973164.0,1360734.0,1612431.0
2031,,2965265.0,1352834.0,1612431.0
2032,,2966298.0,1353868.0,1612431.0
2033,,2965166.0,1352735.0,1612431.0
2034,,2966769.0,1354338.0,1612431.0
2035,,2973504.0,1361073.0,1612431.0
2036,,2992658.0,1380227.0,1612431.0
2037,,2995767.0,1383336.0,1612431.0
2038,,3005095.0,1392664.0,1612431.0
2039,,3012326.0,1399895.0,1612431.0
2040,,3022583.0,1410152.0,1612431.0
