year,Base case cost,Modeled residential ashp
2017,104322.710315,205157.690656
2018,114667.657383,211742.646426
2019,128953.536669,220836.156775
2020,129963.815764,219339.775005
2021,134440.89579,222115.906586
2022,137975.432652,224307.589413
2023,133975.849478,219412.770215
2024,135775.556023,220496.287942
2025,138025.189204,221850.6851
2026,140949.71234,223611.401405
2027,143199.345522,224965.798563
2028,138334.450667,219295.191287
2029,140691.649967,220667.630961
2030,149273.355111,228622.670889
2031,152197.878247,230383.387195
