year,Base case cost,Modeled residential energy efficiency
2017,384964.975523,375485.763812
2018,397738.973583,385227.47265
2019,416736.065764,400308.506292
2020,422654.40708,403941.117642
2021,430769.085954,410412.256701
2022,430099.039268,408291.536361
2023,426577.061913,403691.042902
2024,422908.046846,398956.161165
2025,419091.994068,394086.594686
2026,416358.818632,390132.36673
2027,412826.888529,385480.965942
2028,408532.963189,380168.875647
2029,404670.198236,375209.379562
2030,399503.999375,369137.023473
2031,395876.344528,364344.52249
2032,400305.879034,367619.67423
2033,396925.587435,363005.416867
2034,401798.535471,366654.377788
2035,396499.852436,360410.855802
2036,392604.928847,355311.206245
