year,Base case cost,Modeled residential ashp
2017,452342.910595,697988.434235
2018,491023.894909,715139.057393
2019,544531.479223,741292.61284
2020,569558.743537,749803.8211
2021,587968.423537,755985.66546
2022,598708.727852,755807.665128
2023,603172.072166,751849.773488
2024,607495.01648,747865.159362
2025,611677.560794,743851.158486
2026,618670.985109,741566.117517
2027,624013.269423,738330.972696
2028,627739.513737,734178.342752
2029,632765.898051,730831.652985
2030,634770.802365,725752.414251
2031,640910.12668,723118.386937
