year,Base case cost,Modeled non-residential ashp
2017,48140.1995737,62489.3133057
2018,51797.259924,64111.4807483
2019,56734.291397,66655.4400383
2020,59019.9541159,67357.698619
2021,60574.2047648,67567.1062349
2022,61762.7493787,67540.1868896
2023,62494.1614487,67212.2004564
2024,63225.5735188,66903.9490018
2025,63956.9855888,66614.9700376
2026,64962.6771852,66537.5773681
2027,65785.515764,66350.054045
2028,66425.5013253,66051.9692637
2029,67339.7664129,65964.1782363
2030,67888.3254655,65636.4839382
2031,68802.590553,65582.5265264
