year,Base case cost,Modeled non-residential ashp
2017,162141.669605,214314.116557
2018,180817.95391,227552.054629
2019,207928.689193,246768.416346
2020,220580.365658,255736.051814
2021,229617.277418,262141.50572
2022,236244.346043,266838.838584
2023,240461.571531,269828.050407
2024,244678.79702,272817.26223
2025,248896.022508,275806.474052
2026,254920.630348,280076.776656
2027,259740.316621,283493.018739
2028,263355.081325,286055.200302
2029,268777.228382,289898.472645
2030,271789.532302,292033.623947
2031,277814.140142,296303.926551
