year,Base case cost,Modeled non-residential ashp
2017,78901.2166985,131959.6725
2018,83446.058394,130031.767467
2019,89808.8367678,128483.671997
2020,92717.535453,126397.195112
2021,94717.265799,124213.422461
2022,96353.4088094,122025.760956
2023,97262.3771486,119769.599575
2024,98171.3454877,117570.021174
2025,99262.1074946,115457.310011
2026,100534.663169,113430.171075
2027,101625.425176,111424.118965
2028,102534.393515,109437.918505
2029,103625.155522,107533.584374
2030,104352.330194,105615.107604
2031,105624.885868,103839.389519
