year,annotation,consumption,consumption residential,consumption non-residential
2003,,1402407.0,651306.0,751101.0
2004,,1497474.0,593283.0,904191.0
2005,,1439817.0,612032.0,827785.0
2006,,1405525.0,588546.0,816979.0
2007,,1497777.0,622335.0,875442.0
2008,,1589241.0,659752.0,929489.0
2009,,1539025.0,641256.0,897769.0
2010,,1449540.0,597984.0,851556.0
2011,,1437294.0,599936.0,837358.0
2012,,1442808.0,620766.0,822042.0
2013,,1451663.0,622205.0,829458.0
2014,,1444974.0,608599.0,836375.0
2015,,1500773.0,678417.0,822356.0
2016,start of forecast,1452704.0,623307.0,829396.0
2017,,1452801.0,623405.0,829396.0
2018,,1453117.0,623721.0,829396.0
2019,,1453259.0,623863.0,829396.0
2020,,1453404.0,624007.0,829396.0
2021,,1453346.0,623949.0,829396.0
2022,,1453286.0,623889.0,829396.0
2023,,1453184.0,623788.0,829396.0
2024,,1453066.0,623670.0,829396.0
2025,,1452948.0,623552.0,829396.0
2026,,1453058.0,623662.0,829396.0
2027,,1453166.0,623770.0,829396.0
2028,,1453211.0,623815.0,829396.0
2029,,1453373.0,623977.0,829396.0
2030,,1453450.0,624053.0,829396.0
2031,,1453435.0,624039.0,829396.0
2032,,1453558.0,624161.0,829396.0
2033,,1453678.0,624282.0,829396.0
2034,,1453779.0,624382.0,829396.0
2035,,1453832.0,624436.0,829396.0
2036,,1453974.0,624577.0,829396.0
2037,,1454118.0,624722.0,829396.0
2038,,1454250.0,624853.0,829396.0
2039,,1454413.0,625016.0,829396.0
2040,,1454602.0,625206.0,829396.0
