year,Base case cost,Modeled non-residential ashp
2017,474118.959623,436685.022098
2018,529503.735799,476874.095265
2019,603350.104033,530459.526153
2020,640273.28815,557252.241597
2021,664888.744228,575114.051893
2022,685401.624293,589998.893807
2023,697709.352332,598929.798955
2024,707965.792365,606372.219912
2025,722324.80841,616791.609251
2026,738735.112462,628699.482782
2027,751042.840501,637630.38793
2028,763350.56854,646561.293078
2029,777709.584586,656980.682417
2030,785914.736612,662934.619183
2031,802325.040664,674842.492713
