year,Base case cost,Modeled non-residential ashp
2017,616409.400195,1773364.80005
2018,679769.183434,1748134.34296
2019,767498.114073,1721944.97708
2020,808925.664652,1699022.42425
2021,835731.726792,1677455.62129
2022,857663.959452,1656648.85953
2023,874722.362632,1636591.1758
2024,886906.936331,1617271.86103
2025,901528.424771,1598242.09885
2026,921023.742691,1579345.55832
2027,935645.231131,1561156.74858
2028,947829.804831,1543519.81041
2029,964888.208011,1525986.87477
2030,977072.78171,1509133.13443
2031,994131.18489,1492365.03998
