year,Base case cost,Modeled non-residential ashp
2017,169411.144829,221297.56959
2018,179819.545042,231648.217904
2019,194534.869482,246281.893106
2020,201354.166173,253063.352346
2021,206378.911104,258060.217049
2022,209968.014626,261629.406122
2023,212480.387091,264127.838474
2024,214274.938852,265912.433011
2025,216787.311317,268410.865362
2026,219658.594135,271266.216621
2027,222170.9666,273764.648973
2028,224324.428713,275906.162417
2029,227195.711531,278761.513676
2030,228631.35294,280189.189305
2031,231861.546109,283401.459471
