year,annotation,consumption,consumption residential,consumption non-residential
2010,,762638.0,325937.0,436701.0
2011,,718491.0,332895.0,385596.0
2012,,757592.0,313043.0,444549.0
2013,,780777.0,318130.0,462647.0
2014,start of forecast,741037.0,310106.0,430931.0
2015,,736266.0,305335.0,430931.0
2016,,731628.0,300697.0,430931.0
2017,,726768.0,295838.0,430931.0
2018,,717715.0,286785.0,430931.0
2019,,703070.0,272139.0,430931.0
2020,,688567.0,257637.0,430931.0
2021,,675291.0,244360.0,430931.0
2022,,660353.0,229422.0,430931.0
2023,,645887.0,214956.0,430931.0
2024,,630150.0,199219.0,430931.0
2025,,614261.0,183331.0,430931.0
2026,,597546.0,166616.0,430931.0
2027,,581993.0,151063.0,430931.0
2028,,566928.0,135997.0,430931.0
2029,,542443.0,111512.0,430931.0
2030,,520961.0,90030.0,430931.0
2031,,503867.0,72936.0,430931.0
2032,,493371.0,62440.0,430931.0
2033,,484751.0,53821.0,430931.0
2034,,476411.0,45480.0,430931.0
2035,,467495.0,36564.0,430931.0
2036,,457765.0,26834.0,430931.0
2037,,447843.0,16912.0,430931.0
2038,,439516.0,8585.0,430931.0
2039,,433550.0,2620.0,430931.0
2040,,429444.0,-1486.0,430931.0
