year,Base case cost,Modeled residential ashp
2017,275103.550283,316969.795214
2018,310146.373889,324674.922472
2019,355776.747858,334629.168917
2020,377557.880505,337041.775388
2021,392081.623151,337234.053823
2022,407247.426757,339581.701074
2023,414558.488081,337698.200509
2024,421873.730727,335918.83815
2025,429185.14205,334233.258655
2026,438584.533373,333322.490057
2027,446940.174697,332165.311271
2028,454247.684697,330755.159185
2029,463643.054697,330113.151191
2030,468862.704697,328199.112906
2031,479302.004697,328068.152784
