year,annotation,consumption,consumption residential,consumption non-residential
2003,,2289142.0,957020.0,1332122.0
2004,,2540422.0,1050092.0,1490330.0
2005,,2510554.0,1057798.0,1452756.0
2006,,2597537.0,1079853.0,1517684.0
2007,,2814333.0,1036147.0,1778186.0
2008,,2809457.0,1064982.0,1744475.0
2009,,2539275.0,1047362.0,1491913.0
2010,,2698341.0,1074907.0,1623434.0
2011,,2753848.0,1104123.0,1649725.0
2012,,2766548.0,1157206.0,1609342.0
2013,,2656494.0,1097728.0,1558766.0
2014,,2557855.0,1071172.0,1486683.0
2015,,2496236.0,1018213.0,1478023.0
2016,start of forecast,2568888.0,1061064.0,1507824.0
2017,,2569936.0,1062112.0,1507824.0
2018,,2570769.0,1062945.0,1507824.0
2019,,2571859.0,1064035.0,1507824.0
2020,,2572943.0,1065119.0,1507824.0
2021,,2573690.0,1065866.0,1507824.0
2022,,2574302.0,1066478.0,1507824.0
2023,,2574527.0,1066703.0,1507824.0
2024,,2575172.0,1067348.0,1507824.0
2025,,2575751.0,1067927.0,1507824.0
2026,,2576983.0,1069159.0,1507824.0
2027,,2578447.0,1070623.0,1507824.0
2028,,2579553.0,1071729.0,1507824.0
2029,,2580520.0,1072696.0,1507824.0
2030,,2581609.0,1073785.0,1507824.0
2031,,2582766.0,1074942.0,1507824.0
2032,,2583604.0,1075780.0,1507824.0
2033,,2584435.0,1076611.0,1507824.0
2034,,2585211.0,1077387.0,1507824.0
2035,,2585912.0,1078088.0,1507824.0
2036,,2586495.0,1078671.0,1507824.0
2037,,2586844.0,1079020.0,1507824.0
2038,,2587234.0,1079410.0,1507824.0
2039,,2587558.0,1079734.0,1507824.0
2040,,2587624.0,1079800.0,1507824.0
