year,Base case cost,Modeled non-residential ashp
2017,210404.356714,242293.237013
2018,224135.569815,255430.974765
2019,242296.206497,272806.692438
2020,250712.111301,280858.854287
2021,256913.304314,286792.026175
2022,261342.727895,291030.006095
2023,264443.324401,293996.592039
2024,267100.97855,296539.379991
2025,270201.575057,299505.965936
2026,273745.113921,302896.349872
2027,276845.710428,305862.935816
2028,279503.364576,308405.723768
2029,283046.903441,311796.107704
2030,285261.615232,313915.097664
2031,288805.154096,317305.481601
