year,annotation,consumption,consumption residential,consumption non-residential
2003,,586882.0,249385.0,337497.0
2004,,585645.0,254886.0,330759.0
2005,,571768.0,239568.0,332200.0
2006,,568255.0,230095.0,338160.0
2007,,563557.0,244536.0,319021.0
2008,,548021.0,227540.0,320481.0
2009,,531227.0,235612.0,295615.0
2010,,579128.0,250227.0,328901.0
2011,,606097.0,259875.0,346222.0
2012,,709446.0,283535.0,425911.0
2013,,715591.0,277159.0,438432.0
2014,,761144.0,301920.0,459224.0
2015,,808754.0,317969.0,490785.0
2016,start of forecast,742883.0,280069.0,462814.0
2017,,742948.0,280134.0,462814.0
2018,,743154.0,280340.0,462814.0
2019,,743558.0,280744.0,462814.0
2020,,743917.0,281103.0,462814.0
2021,,744132.0,281318.0,462814.0
2022,,744065.0,281251.0,462814.0
2023,,743672.0,280858.0,462814.0
2024,,743537.0,280724.0,462814.0
2025,,743665.0,280852.0,462814.0
2026,,744155.0,281342.0,462814.0
2027,,744507.0,281693.0,462814.0
2028,,744745.0,281932.0,462814.0
2029,,746594.0,283780.0,462814.0
2030,,748061.0,285248.0,462814.0
2031,,749105.0,286292.0,462814.0
2032,,749012.0,286198.0,462814.0
2033,,748622.0,285808.0,462814.0
2034,,748320.0,285507.0,462814.0
2035,,748373.0,285559.0,462814.0
2036,,748961.0,286148.0,462814.0
2037,,750001.0,287187.0,462814.0
2038,,750915.0,288101.0,462814.0
2039,,751805.0,288991.0,462814.0
2040,,751907.0,289093.0,462814.0
