year,Base case cost,Modeled non-residential ashp
2017,167401.355418,209370.1853
2018,180288.181229,223134.409768
2019,197377.232848,241386.968302
2020,205221.38769,249765.191891
2021,210544.207046,255450.415041
2022,214746.432854,259938.749106
2023,217267.768339,262631.749546
2024,219789.103824,265324.749985
2025,222310.439309,268017.750424
2026,225672.219955,271608.417677
2027,228473.703827,274600.640387
2028,230714.890925,276994.418556
2029,233796.523184,280285.863537
2030,235757.561894,282380.419434
2031,239119.342541,285971.086687
