year,annotation,consumption,consumption residential,consumption non-residential
2003,,251152.0,168851.0,82301.0
2004,,341957.0,167305.0,174652.0
2005,,382235.0,162845.0,219390.0
2006,,429559.0,172483.0,257076.0
2007,,399419.0,176035.0,223384.0
2008,,408652.0,178406.0,230246.0
2009,,413063.0,189949.0,223114.0
2010,,399992.0,178941.0,221051.0
2011,,413465.0,178260.0,235205.0
2012,,427173.0,188349.0,238824.0
2013,,401060.0,180221.0,220839.0
2014,start of forecast,408583.0,176960.0,231623.0
2015,,408601.0,176979.0,231623.0
2016,,408749.0,177126.0,231623.0
2017,,408850.0,177228.0,231623.0
2018,,408978.0,177355.0,231623.0
2019,,409146.0,177523.0,231623.0
2020,,409284.0,177661.0,231623.0
2021,,409365.0,177742.0,231623.0
2022,,409346.0,177723.0,231623.0
2023,,409222.0,177600.0,231623.0
2024,,409153.0,177531.0,231623.0
2025,,409140.0,177518.0,231623.0
2026,,409216.0,177593.0,231623.0
2027,,409242.0,177619.0,231623.0
2028,,409231.0,177608.0,231623.0
2029,,409651.0,178029.0,231623.0
2030,,409963.0,178340.0,231623.0
2031,,410158.0,178536.0,231623.0
2032,,410047.0,178424.0,231623.0
2033,,409857.0,178235.0,231623.0
2034,,409692.0,178069.0,231623.0
2035,,409628.0,178006.0,231623.0
2036,,409712.0,178089.0,231623.0
2037,,409792.0,178170.0,231623.0
2038,,409972.0,178350.0,231623.0
2039,,410026.0,178404.0,231623.0
2040,,409997.0,178374.0,231623.0
