year,annotation,consumption,consumption residential,consumption non-residential
2003,,640145.0,344926.0,295219.0
2004,,654497.0,357020.0,297477.0
2005,,626672.0,331173.0,295499.0
2006,,593536.0,312184.0,281352.0
2007,,563665.0,264827.0,298838.0
2008,,587060.0,289593.0,297467.0
2009,,607080.0,313124.0,293956.0
2010,,633809.0,324181.0,309628.0
2011,,619301.0,305323.0,313978.0
2012,,632233.0,300471.0,331762.0
2013,,570905.0,277620.0,293285.0
2014,,572418.0,273844.0,298574.0
2015,,617284.0,277467.0,339817.0
2016,start of forecast,622005.0,311447.0,310559.0
2017,,622599.0,312040.0,310559.0
2018,,623285.0,312726.0,310559.0
2019,,624138.0,313579.0,310559.0
2020,,624893.0,314334.0,310559.0
2021,,625705.0,315146.0,310559.0
2022,,626476.0,315918.0,310559.0
2023,,627225.0,316667.0,310559.0
2024,,627922.0,317363.0,310559.0
2025,,628784.0,318225.0,310559.0
2026,,629796.0,319237.0,310559.0
2027,,631017.0,320458.0,310559.0
2028,,632148.0,321589.0,310559.0
2029,,633158.0,322600.0,310559.0
2030,,634324.0,323766.0,310559.0
2031,,635420.0,324861.0,310559.0
2032,,636711.0,326153.0,310559.0
2033,,637824.0,327265.0,310559.0
2034,,638919.0,328360.0,310559.0
2035,,639977.0,329419.0,310559.0
2036,,640999.0,330440.0,310559.0
2037,,641886.0,331327.0,310559.0
2038,,642738.0,332179.0,310559.0
2039,,643586.0,333028.0,310559.0
2040,,644477.0,333918.0,310559.0
