year,annotation,consumption,consumption residential,consumption non-residential
2003,,379330.0,153839.0,225491.0
2004,,383449.0,138371.0,245078.0
2005,,403454.0,141208.0,262246.0
2006,,397322.0,148190.0,249132.0
2007,,415853.0,147974.0,267879.0
2008,,383598.0,150549.0,233049.0
2009,,369079.0,135785.0,233294.0
2010,,420056.0,139527.0,280529.0
2011,,404280.0,137889.0,266391.0
2012,,413839.0,133422.0,280417.0
2013,,404650.0,125348.0,279302.0
2014,start of forecast,411817.0,136447.0,275370.0
2015,,411932.0,136562.0,275370.0
2016,,412064.0,136694.0,275370.0
2017,,412173.0,136803.0,275370.0
2018,,412237.0,136867.0,275370.0
2019,,412218.0,136848.0,275370.0
2020,,412262.0,136892.0,275370.0
2021,,412311.0,136941.0,275370.0
2022,,412306.0,136936.0,275370.0
2023,,412261.0,136891.0,275370.0
2024,,412229.0,136859.0,275370.0
2025,,412188.0,136818.0,275370.0
2026,,412135.0,136765.0,275370.0
2027,,412061.0,136691.0,275370.0
2028,,412010.0,136640.0,275370.0
2029,,411825.0,136455.0,275370.0
2030,,411635.0,136265.0,275370.0
2031,,411493.0,136123.0,275370.0
2032,,411440.0,136070.0,275370.0
2033,,411417.0,136047.0,275370.0
2034,,411375.0,136005.0,275370.0
2035,,411310.0,135940.0,275370.0
2036,,411209.0,135839.0,275370.0
2037,,411078.0,135708.0,275370.0
2038,,410935.0,135565.0,275370.0
2039,,410826.0,135456.0,275370.0
2040,,410725.0,135355.0,275370.0
