year,Base case cost,Modeled residential ashp
2017,199703.376369,152296.623599
2018,217865.314985,158407.561753
2019,243292.029048,166962.875169
2020,255399.988126,171036.833938
2021,263875.55948,173888.605077
2022,269929.539019,175925.584462
2023,274772.72265,177555.167969
2024,278405.110374,178777.3556
2025,282642.896051,180203.241169
2026,288091.477636,182036.522616
2027,285945.01827,177078.163142
2028,289498.077455,178221.022234
2029,294827.666232,179935.310872
2030,297788.548885,180887.693449
2031,303118.137662,182601.982087
