year,Base case cost,Modeled residential ashp
2017,1243885.46558,2807350.17082
2018,1395101.84094,2190116.85973
2019,1602211.86999,1398334.87667
2020,1698923.34336,947659.890517
2021,1763544.29066,604538.22629
2022,1815906.8301,291293.611876
2023,1843353.69539,53654.1632288
2024,1871366.07031,-180403.826003
2025,1896944.85489,-413950.134407
2026,1929933.33938,-676183.495001
2027,1957191.87508,-921851.478418
2028,1979546.43697,-1150193.94635
2029,2010644.91791,-1406086.77671
2030,2021665.19674,-1601495.89475
2031,2052259.4646,-1872208.89747
