year,Base case cost,Modeled non-residential ashp
2017,928325.44432,1168681.95353
2018,980530.356501,1220005.6555
2019,1055357.39729,1293569.62832
2020,1088420.50834,1326074.63956
2021,1112782.80069,1350025.70048
2022,1130184.43809,1367133.60114
2023,1144105.748,1380819.92166
2024,1152806.5667,1389373.87199
2025,1164987.71287,1401349.40245
2026,1180649.18653,1416746.51304
2027,1192830.3327,1428722.0435
2028,1203271.31514,1438986.78389
2029,1217192.62505,1452673.10441
2030,1225893.44375,1461227.05474
2031,1241554.91741,1476624.16533
