year,Base case cost,Modeled non-residential ashp
2017,247139.682843,275228.571087
2018,265588.160464,292962.299033
2019,291105.833147,317600.661637
2020,303095.64833,329009.906376
2021,311472.264,336859.090114
2022,317733.955828,342654.363264
2023,322064.917352,346560.983926
2024,325592.437473,349649.432286
2025,329895.855582,353547.978352
2026,335112.284971,358381.5024
2027,333070.147995,355949.171372
2028,336614.914457,359078.880607
2029,341366.529335,363455.150192
2030,344289.358908,366038.030971
2031,349532.787322,370924.268135
