year,Base case cost,Modeled residential ashp
2017,29379.0348353,283840.518991
2018,31778.4768854,280008.436618
2019,33890.5290257,275366.846392
2020,35412.5136138,271487.578938
2021,35254.7700404,266402.701241
2022,36029.46527,262534.372885
2023,35327.8566878,257471.591667
2024,34444.9597692,252444.601361
2025,34950.3574235,248770.5721
2026,34300.9256547,243904.275431
2027,34787.8788057,240385.128176
2028,33804.8545837,235604.760814
2029,34340.2930383,232236.831386
2030,34674.9420724,228935.56014
2031,33888.4939937,224340.819118
