year,Base case cost,Modeled non-residential ashp
2017,521255.942881,575360.538296
2018,568657.744169,618729.980916
2019,635028.902881,679812.633045
2020,662316.760052,704170.413637
2021,684291.701339,723872.060677
2022,699991.101339,737741.857878
2023,712537.005202,748688.769856
2024,721947.267777,756730.230487
2025,728160.404947,761485.370369
2026,742183.06881,773854.115397
2027,753090.821385,783336.934441
2028,757437.551131,786381.008368
2029,771376.812418,798714.218726
2030,779118.533706,805290.401952
2031,787826.150876,812422.039509
