year,Base case cost,Modeled non-residential ashp
2017,329258.819457,445477.523134
2018,355785.663501,472226.728612
2019,392515.13987,509264.090042
2020,409519.527078,526411.01663
2021,421082.510379,538070.92671
2022,429924.791727,546987.328536
2023,436046.371122,553160.222107
2024,441487.775028,558647.238616
2025,447609.354423,564820.132187
2026,454411.109306,571678.902823
2027,460532.688701,577851.796394
2028,465974.092607,583338.812903
2029,472775.84749,590197.583538
2030,476856.90042,594312.845919
2031,484338.830792,601857.493618
