year,annotation,consumption,consumption residential,consumption non-residential
2003,,3401925.0,1039761.0,2362164.0
2004,,5422234.0,1081594.0,4340640.0
2005,,5369602.0,928042.0,4441560.0
2006,,5217079.0,902507.0,4314572.0
2007,,5337705.0,861071.0,4476634.0
2008,,4746723.0,803702.0,3943021.0
2009,,4459416.0,811998.0,3647418.0
2010,,3975640.0,840549.0,3135091.0
2011,,3660840.0,825507.0,2835333.0
2012,,3930760.0,829216.0,3101544.0
2013,,3699524.0,795210.0,2904314.0
2014,,3529079.0,769231.0,2759848.0
2015,,3532729.0,755442.0,2777287.0
2016,start of forecast,3697224.0,883408.0,2813816.0
2017,,3699440.0,885624.0,2813816.0
2018,,3700905.0,887088.0,2813816.0
2019,,3702481.0,888664.0,2813816.0
2020,,3704353.0,890537.0,2813816.0
2021,,3705599.0,891782.0,2813816.0
2022,,3707153.0,893337.0,2813816.0
2023,,3707788.0,893971.0,2813816.0
2024,,3708787.0,894970.0,2813816.0
2025,,3709438.0,895622.0,2813816.0
2026,,3709650.0,895834.0,2813816.0
2027,,3709799.0,895983.0,2813816.0
2028,,3709997.0,896181.0,2813816.0
2029,,3709750.0,895934.0,2813816.0
2030,,3709648.0,895832.0,2813816.0
2031,,3709357.0,895541.0,2813816.0
2032,,3708898.0,895082.0,2813816.0
2033,,3708364.0,894548.0,2813816.0
2034,,3707735.0,893919.0,2813816.0
2035,,3707003.0,893187.0,2813816.0
2036,,3706012.0,892196.0,2813816.0
2037,,3705290.0,891473.0,2813816.0
2038,,3704424.0,890607.0,2813816.0
2039,,3703360.0,889544.0,2813816.0
2040,,3702230.0,888414.0,2813816.0
