year,Base case cost,Modeled non-residential ashp
2017,120600.224363,131505.996941
2018,129293.558947,139580.34195
2019,141215.846378,150653.729392
2020,146928.609105,155959.727541
2021,150654.323927,159420.161117
2022,153386.514796,161957.812405
2023,147677.314367,156107.128645
2024,149329.858445,157635.874808
2025,151218.480248,159383.01328
2026,153343.179777,161348.54406
2027,147141.848838,155005.72979
2028,148484.495614,156242.264067
2029,150498.465778,158097.065483
2030,151617.338091,159127.510714
2031,153855.082717,161188.401176
